current_path,proposed_path,current_category,proposed_category,proposed_subcategory,file_kind,reason,confidence,actual_problem_url,possible_problem_id,has_main,sha256,filename,size_bytes,lines,first_comment_lines,url_count,problem_id_count,function_names,filename_keywords
templates/图论/差分约束——结合floyd.cpp,templates/基础算法/差分约束/差分约束——结合floyd.cpp,图论,基础算法,差分约束,runnable_template,关键词命中: 差分->基础算法 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P2474,,true,08a75bc60315934044965dcc32a4f42b04ceab5241894ab388b6d2b4ec0697a8,差分约束——结合floyd.cpp,3012,87,11,1,0,"MAXN,compute,main","差分约束,结合floyd,cpp,差分约束——结合floyd"
templates/图论/差分约束——限制性超级源点.cpp,templates/基础算法/差分约束/差分约束——限制性超级源点.cpp,图论,基础算法,差分约束,runnable_template,关键词命中: 差分->基础算法 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P4926,,true,977bfd4a3ce9bf74668beefa225c74a4fd24c19093f8e1ba19bcf98b081d4502,差分约束——限制性超级源点.cpp,4506,154,15,1,0,"MAXN,MAXM,MAXQ,INF,sml,addedge,build,spfa","差分约束,限制性超级源点,cpp,差分约束——限制性超级源点"
templates/图论/拓扑排序——入度删除法.cpp,templates/图论/拓扑排序/拓扑排序——入度删除法.cpp,图论,图论,拓扑排序,pure_template,关键词命中: 拓扑排序->图论 (via filename) | 代码内 URL×1 | 判定: pure_template,high,https://leetcode.cn/problems/course-schedule-ii/,,false,0fb06d62e50cd36e78a39bd64460bf2cc6010dd37012cb47df8a2e9d90892835,拓扑排序——入度删除法.cpp,1928,65,10,1,0,"MAXN,MAXM,MOD,main","拓扑排序,入度删除法,cpp,拓扑排序——入度删除法"
templates/图论/拓扑排序——最多员工数量.cpp,templates/图论/拓扑排序/拓扑排序——最多员工数量.cpp,图论,图论,拓扑排序,runnable_template,关键词命中: 拓扑排序->图论 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://leetcode.cn/problems/maximum-employees-to-be-invited-to-a-meeting/,,true,9260c3fd6fa27d120f17501a641ac2fef51f9e334db38db15149c887b643ed75,拓扑排序——最多员工数量.cpp,2114,63,8,1,0,"MAXN,main","拓扑排序,最多员工数量,cpp,拓扑排序——最多员工数量"
templates/图论/拓扑排序——求最长公共路径.cpp,templates/图论/拓扑排序/拓扑排序——求最长公共路径.cpp,图论,图论,拓扑排序,runnable_template,关键词命中: 拓扑排序->图论 (via filename) | 含 main | 判定: runnable_template,high,,,true,0998510d71eb364378e990e922e311e8239b4d1c805d2ef028edff0b4ec2c190,拓扑排序——求最长公共路径.cpp,3863,167,3,0,0,"MAXN,MAXM,read,addedge,addedge1,dijkstra,topo,main","拓扑排序,求最长公共路径,cpp,拓扑排序——求最长公共路径"
templates/图论/拓扑排序——结合前缀树.cpp,templates/字符串/拓扑排序/拓扑排序——结合前缀树.cpp,图论,字符串,拓扑排序,runnable_template,关键词命中: 前缀树->字符串 (via filename) | 含 main | 判定: runnable_template,high,,,true,3a34e9a51cca415d8cd09890d7422280e3b4351ef688152a3ff1d6b9ed83699d,拓扑排序——结合前缀树.cpp,2464,114,4,0,0,"MAXN,MAXM,build,topo,check,insert,main","拓扑排序,结合前缀树,cpp,拓扑排序——结合前缀树"
templates/图论/树上换根——最短路.cpp,templates/树上算法/树上换根/树上换根——最短路.cpp,图论,树上算法,树上换根,runnable_template,关键词命中: 树上换根->树上算法 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P6419,,true,70937dcd1a77dc817af87f6947c21dfd70adfe59a6634d5e9870f88cad474842,树上换根——最短路.cpp,3101,109,10,1,0,"MAXN,dfs1,dfs2,main","树上换根,最短路,cpp,树上换根——最短路"
templates/图论/欧拉图——应用.cpp,templates/图论/欧拉图/欧拉图——应用.cpp,图论,图论,欧拉图,application,关键词命中: 欧拉回路->图论 (via head) | 含 main | 代码内 URL×1 | 判定: application,medium,https://www.luogu.com.cn/problem/P1127,,true,09bd0d8d4ee6618969f96c3c92fa1efa25a8dd7d74dc3f0f5ac1757619e0eaf7,欧拉图——应用.cpp,2913,127,6,1,0,"MAXN,MAXM,find,un,dfs,main","欧拉图,应用,cpp,欧拉图——应用"
templates/图论/欧拉图——欧拉路径模板.cpp,templates/基础算法/欧拉图/欧拉图——欧拉路径模板.cpp,图论,基础算法,欧拉图,runnable_template,关键词命中: 排序->基础算法 (via head) | 含 main | 代码内 URL×1 | 判定: runnable_template,medium,https://www.luogu.com.cn/problem/P7771,,true,e68ea7474fe9820e1b2b9367b50b7af006ff3f95cd9be0f03184263e2c33866f,欧拉图——欧拉路径模板.cpp,2078,83,5,1,0,"MAXN,read,dfs,main","欧拉图,欧拉路径模板,cpp,欧拉图——欧拉路径模板"
templates/图论/欧拉图——欧拉路径模板（无向图）.cpp,templates/图论/欧拉图/欧拉图——欧拉路径模板（无向图）.cpp,图论,图论,欧拉图,runnable_template,关键词命中: 图论->图论 (via directory) | 含 main | 代码内 URL×1 | 判定: runnable_template,medium,https://www.luogu.com.cn/problem/P2731,,true,16740eb61c8453a67fcd4f91861773d3f7997742d7ac67da47b64854d2c3c118,欧拉图——欧拉路径模板（无向图）.cpp,1369,64,4,1,0,"MAXN,MAXM,dfs,main","欧拉图,欧拉路径模板（无向图）,cpp,欧拉图——欧拉路径模板（无向图）"
templates/图论/线段树优化建图——模板.cpp,templates/数据结构/线段树优化建图/线段树优化建图——模板.cpp,图论,数据结构,线段树优化建图,runnable_template,关键词命中: 线段树->数据结构 (via filename) | 含 main | 代码内 URL×1 | 代码内题号×3 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/CF786B,P6348,true,26e00e009dc2542b31ad2832c71f0bcede9d7e2cdf3335a2bf2c619133f15861,线段树优化建图——模板.cpp,4235,182,8,1,3,"MAXN,MAXM,node,compare,operator,read,addedge,build1","线段树优化建图,模板,cpp,线段树优化建图——模板"
templates/图论/线段树优化建图——虚点.cpp,templates/数据结构/线段树优化建图/线段树优化建图——虚点.cpp,图论,数据结构,线段树优化建图,runnable_template,关键词命中: 线段树->数据结构 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P3588,,true,298950f2348ded550bb57982182529c06a32d8104cd3b1d5833fd1df47a05785,线段树优化建图——虚点.cpp,4154,201,3,1,0,"MAXN,MAXM,INF,point,read,addedge,build,cmp","线段树优化建图,虚点,cpp,线段树优化建图——虚点"
templates/左偏树/k短路——左偏树.cpp,templates/数据结构/k短路/k短路——左偏树.cpp,左偏树,数据结构,k短路,runnable_template,关键词命中: 左偏树->数据结构 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P2483,,true,0d58e0644061f101c046c847ca65c293fab1dec16e8c542ed7ccf9666867438b,k短路——左偏树.cpp,7748,273,11,1,0,"MAXN,MAXM,MAXT,MAXH,INF,addEdgeG,addEdgeR,init","k短路,左偏树,cpp,k短路——左偏树"
templates/左偏树/可持久化左偏树.cpp,templates/数据结构/左偏树/可持久化左偏树.cpp,左偏树,数据结构,左偏树,runnable_template,关键词命中: 左偏树->数据结构 (via filename) | 含 main | 判定: runnable_template,high,,,true,6dca4b8ee34d0161e2c62383cb7f4336c329c6164e0891482bae53489ed284a5,可持久化左偏树.cpp,5312,219,1,0,0,"MAXN,MAXV,MAXT,init,clone,merge,pop,treeAdd","可持久化左偏树,cpp"
templates/左偏树/可持久化左偏树2.cpp,templates/数据结构/左偏树/可持久化左偏树2.cpp,左偏树,数据结构,左偏树,runnable_template,关键词命中: 左偏树->数据结构 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P2409,,true,76e210fce837438ba892e149d8409c2550cb3e024f10f9b228765a5f61ebb0cd,可持久化左偏树2.cpp,4374,166,11,1,0,"MAXN,MAXM,MAXK,MAXT,INF,init,clone,merge","可持久化左偏树2,cpp"
templates/左偏树/左偏树——删除任意节点模板.cpp,templates/数据结构/左偏树/左偏树——删除任意节点模板.cpp,左偏树,数据结构,左偏树,runnable_template,关键词命中: 左偏树->数据结构 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P4971,,true,f5ada9e183b5412de838da7c20fef911d2eaf6ff912d4108fae093846d1d12c3,左偏树——删除任意节点模板.cpp,5557,168,25,1,0,"MAXN,prepare,find,merge,remove,reduce,compute,main","左偏树,删除任意节点模板,cpp,左偏树——删除任意节点模板"
templates/左偏树/左偏树——单调栈.cpp,templates/数据结构/左偏树/左偏树——单调栈.cpp,左偏树,数据结构,左偏树,application,关键词命中: 左偏树->数据结构 (via filename) | 含 main | 代码内 URL×1 | 判定: application,high,https://www.luogu.com.cn/problem/P4331,,true,bc0d8d5db11b7f28d57e625f01e34ae84397dc13a3a0287bf0f32d5b4a91e3e6,左偏树——单调栈.cpp,3801,130,13,1,0,"MAXN,prepare,find,merge,pop,compute,main","左偏树,单调栈,cpp,左偏树——单调栈"
templates/左偏树/左偏树——合并堆.cpp,templates/数据结构/左偏树/左偏树——合并堆.cpp,左偏树,数据结构,左偏树,runnable_template,关键词命中: 左偏树->数据结构 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P1456,,true,4d1eaae73a1b9cc92e9308a628174b41bf954760449e89e5a652917c60424721,左偏树——合并堆.cpp,2856,99,14,1,0,"MAXN,prepare,find,merge,pop,fight,main","左偏树,合并堆,cpp,左偏树——合并堆"
templates/左偏树/左偏树——启发式合并.cpp,templates/树上算法/左偏树/左偏树——启发式合并.cpp,左偏树,树上算法,左偏树,application,关键词命中: 启发式合并->树上算法 (via filename) | 含 main | 代码内 URL×1 | 判定: application,high,https://www.luogu.com.cn/problem/P3273,,true,3b039806fa0d0996d58cd80bda043e8af771efb7a9e76f58471d386caee1ec72,左偏树——启发式合并.cpp,7228,244,19,1,0,"MAXN,minusHead,addHead,prepare,find,merge,remove,down","左偏树,启发式合并,cpp,左偏树——启发式合并"
templates/左偏树/左偏树——大根堆.cpp,templates/数据结构/左偏树/左偏树——大根堆.cpp,左偏树,数据结构,左偏树,runnable_template,关键词命中: 左偏树->数据结构 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P1552,,true,221326c241037aff919db3bf6b64d5da3116ba19c912746e003c0e70780ec253,左偏树——大根堆.cpp,3498,113,14,1,0,"MAXN,find,merge,pop,prepare,compute,main","左偏树,大根堆,cpp,左偏树——大根堆"
templates/左偏树/左偏树——懒更新.cpp,templates/数据结构/左偏树/左偏树——懒更新.cpp,左偏树,数据结构,左偏树,runnable_template,关键词命中: 左偏树->数据结构 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P3261,,true,bafda57d18ce0128be06f6e1eb8be9a25f76d1f85d63cc259fc502e196af7bdb,左偏树——懒更新.cpp,6694,196,14,1,0,"MAXN,prepare,upgrade,down,merge,pop,compute,main","左偏树,懒更新,cpp,左偏树——懒更新"
templates/左偏树/左偏树——模板.cpp,templates/数据结构/左偏树/左偏树——模板.cpp,左偏树,数据结构,左偏树,runnable_template,关键词命中: 左偏树->数据结构 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P3377,,true,99362d68b0c08e15b7e6cb3d1a4b5b9666e694103bc12f23934041f1d036512d,左偏树——模板.cpp,3897,119,13,1,0,"MAXN,prepare,find,merge,pop,main","左偏树,模板,cpp,左偏树——模板"
templates/差分前缀和/前缀和——01正方形.cpp,templates/基础算法/前缀和/前缀和——01正方形.cpp,差分前缀和,基础算法,前缀和,runnable_template,关键词命中: 前缀和->基础算法 (via filename) | 含 main | 判定: runnable_template,high,,,true,2a425fee8a82c5306bec737a3eb2100dea053429dc9444bdfff06f70bc2fcd21,前缀和——01正方形.cpp,917,37,0,0,0,"MAXN,fun,main","前缀和,01正方形,cpp,前缀和——01正方形"
templates/差分前缀和/前缀和——二维前缀和.cpp,templates/基础算法/前缀和/前缀和——二维前缀和.cpp,差分前缀和,基础算法,前缀和,runnable_template,关键词命中: 前缀和->基础算法 (via filename) | 含 main | 判定: runnable_template,high,,,true,481ae60927dab4d321954780e6d6731b221b71b2ddc7285d058635155f77c255,前缀和——二维前缀和.cpp,746,33,0,0,0,"MAXN,fun,main","前缀和,二维前缀和,cpp,前缀和——二维前缀和"
templates/差分前缀和/差分——一维模板.cpp,templates/基础算法/差分/差分——一维模板.cpp,差分前缀和,基础算法,差分,runnable_template,关键词命中: 差分->基础算法 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://leetcode.cn/problems/corporate-flight-bookings/,,true,10dd083513bed676c860dd1a3757c5c05247cb07ef74d33b7589d1cd7050d6dd,差分——一维模板.cpp,839,29,8,1,0,main,"差分,一维模板,cpp,差分——一维模板"
templates/差分前缀和/差分——二维应用.cpp,templates/基础算法/差分/差分——二维应用.cpp,差分前缀和,基础算法,差分,application,关键词命中: 差分->基础算法 (via filename) | 含 main | 代码内 URL×1 | 判定: application,high,https://leetcode.cn/problems/xepqZ5/,,true,e4a466a9a7d20688189ab337be7995564c354c399b8ef99958742273f235b275,差分——二维应用.cpp,2926,95,10,1,0,"rank1,add,sort1,main","差分,二维应用,cpp,差分——二维应用"
templates/差分前缀和/差分——二维模板.cpp,templates/基础算法/差分/差分——二维模板.cpp,差分前缀和,基础算法,差分,runnable_template,关键词命中: 差分->基础算法 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P3397,,true,0f3c0d0e4d5fb9b3d44e7dbe6aae169d046f0dbffd48d27f4f3b9fe931ae0811,差分——二维模板.cpp,1010,44,5,1,0,"Set,build,main","差分,二维模板,cpp,差分——二维模板"
templates/差分前缀和/差分——求和.cpp,templates/基础算法/差分/差分——求和.cpp,差分前缀和,基础算法,差分,runnable_template,关键词命中: 差分->基础算法 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://leetcode.cn/problems/stamping-the-grid/,,true,5ba35fde74de7f0fbf61d3c3223432264820d3a3c67796d15093fafd5e668b98,差分——求和.cpp,2217,67,11,1,0,"fun,Set,main","差分,求和,cpp,差分——求和"
templates/差分前缀和/差分——等差数列.cpp,templates/基础算法/差分/差分——等差数列.cpp,差分前缀和,基础算法,差分,runnable_template,关键词命中: 差分->基础算法 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P4231,,true,2efa8e7bd3bde62f34ec7387cfa87cdd00bc28ba9e5580705da62989ece6520a,差分——等差数列.cpp,1612,59,8,1,0,"read,Set,build,main","差分,等差数列,cpp,差分——等差数列"
templates/差分前缀和/差分——等差数列升级.cpp,templates/基础算法/差分/差分——等差数列升级.cpp,差分前缀和,基础算法,差分,runnable_template,关键词命中: 差分->基础算法 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P5026,,true,1f633ec51c4e24abd198cf40febee69cf3e0a06f6ff07c9d024fd0c1528963ad,差分——等差数列升级.cpp,1231,52,6,1,0,"offset,Set,build,fall,main","差分,等差数列升级,cpp,差分——等差数列升级"
templates/平衡树/AVL树——模板.cpp,templates/数据结构/AVL树/AVL树——模板.cpp,平衡树,数据结构,AVL树,runnable_template,关键词命中: 平衡树->数据结构 (via directory) | 含 main | 代码内 URL×1 | 判定: runnable_template,medium,https://www.luogu.com.cn/problem/P3369,,true,f3a1629fdd84e3ffb19d2c923b0d5a1bad12f243e45e13b936ecdb61d78077b5,AVL树——模板.cpp,9184,294,12,1,0,"MAXN,up,leftRotate,rightRotate,maintain,add,small,getrank","AVL树,模板,cpp,AVL树——模板"
templates/平衡树/FHQ treap——区间移动.cpp,templates/数据结构/FHQ treap/FHQ treap——区间移动.cpp,平衡树,数据结构,FHQ treap,runnable_template,关键词命中: treap->数据结构 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P4008,,true,b2f4fbf0ce4c75076e36d734f969508ca24b48ee2da32a9fd44c4c7d0948d4a5,FHQ treap——区间移动.cpp,3884,130,13,1,0,"MAXN,up,split,merge,inorder,main","FHQ treap,区间移动,cpp,FHQ treap——区间移动"
templates/平衡树/FHQ treap——区间翻转.cpp,templates/数据结构/FHQ treap/FHQ treap——区间翻转.cpp,平衡树,数据结构,FHQ treap,runnable_template,关键词命中: treap->数据结构 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P3391,,true,a860aa116ddb52c22bd2adf828b06eeb778a1c9a335890bf6ec855274f9f5994,FHQ treap——区间翻转.cpp,2887,114,9,1,0,"MAXN,up,down,split,merge,inorder,main","FHQ treap,区间翻转,cpp,FHQ treap——区间翻转"
templates/平衡树/FHQ treap——可持久化平衡树.cpp,templates/数据结构/FHQ treap/FHQ treap——可持久化平衡树.cpp,平衡树,数据结构,FHQ treap,runnable_template,关键词命中: 平衡树->数据结构 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P3835,,true,2f268a32bf5b0eca46871b900c373ac4188dbdc2de0989b0ce51b80e451d6d38,FHQ treap——可持久化平衡树.cpp,5194,176,17,1,0,"MAXN,MAXM,copy,up,split,merge,add,remove","FHQ treap,可持久化平衡树,cpp,FHQ treap——可持久化平衡树"
templates/平衡树/FHQ treap——可持久化线段树.cpp,templates/数据结构/FHQ treap/FHQ treap——可持久化线段树.cpp,平衡树,数据结构,FHQ treap,runnable_template,关键词命中: 线段树->数据结构 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P5055,,true,e047fb7678506ee8032386a44df0386b34b437a308260e7ef74c870fd518adfe,FHQ treap——可持久化线段树.cpp,4767,161,16,1,0,"MAXN,MAXM,copy,up,down,split,merge,main","FHQ treap,可持久化线段树,cpp,FHQ treap——可持久化线段树"
templates/平衡树/FHQ treap——有序表.cpp,templates/数据结构/FHQ treap/FHQ treap——有序表.cpp,平衡树,数据结构,FHQ treap,runnable_template,关键词命中: treap->数据结构 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P6136,,true,4978a88e8bb15b2728eb33a741ded98ab9c8fb898af5fd8083c13e2144cb317a,FHQ treap——有序表.cpp,3514,156,6,1,0,"MAXN,up,split,merge,add,remove,getRank,index","FHQ treap,有序表,cpp,FHQ treap——有序表"
templates/平衡树/FHQ treap——词频不压缩版.cpp,templates/数据结构/FHQ treap/FHQ treap——词频不压缩版.cpp,平衡树,数据结构,FHQ treap,runnable_template,关键词命中: treap->数据结构 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P3369,,true,63ccd4880d74ca2655516e4f69eab16948242ba677aa11f029d51a5cb53a9fa6,FHQ treap——词频不压缩版.cpp,4405,163,14,1,0,"MAXN,up,split,merge,add,remove,getRank,index","FHQ treap,词频不压缩版,cpp,FHQ treap——词频不压缩版"
templates/平衡树/FHQ treap——词频压缩版.cpp,templates/数据结构/FHQ treap/FHQ treap——词频压缩版.cpp,平衡树,数据结构,FHQ treap,runnable_template,关键词命中: treap->数据结构 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P3369,,true,e57679507611c1a2b3276f8f546c00f3fa083a3e369269eae3f98aedf56de6de,FHQ treap——词频压缩版.cpp,6998,225,16,1,0,"MAXN,up,split,merge,find,changeCount,add,remove","FHQ treap,词频压缩版,cpp,FHQ treap——词频压缩版"
templates/平衡树/splay树——全局变量辅助.cpp,templates/数据结构/splay树/splay树——全局变量辅助.cpp,平衡树,数据结构,splay树,runnable_template,关键词命中: 平衡树->数据结构 (via directory) | 含 main | 代码内 URL×1 | 判定: runnable_template,medium,https://www.luogu.com.cn/problem/P1486,,true,0df9902e11188281d5313e84659117745c975189a22415afc6d08281e0e52f4a,splay树——全局变量辅助.cpp,4437,179,14,1,0,"MAXN,up,lr,rotate,splay,add,index,departure","splay树,全局变量辅助,cpp,splay树——全局变量辅助"
templates/平衡树/splay树——区间移动.cpp,templates/数据结构/splay树/splay树——区间移动.cpp,平衡树,数据结构,splay树,runnable_template,关键词命中: 平衡树->数据结构 (via directory) | 含 main | 代码内 URL×1 | 判定: runnable_template,medium,https://www.luogu.com.cn/problem/P2596,,true,abf559935828b2a1f411bb809c0615b18dd155c19d1da718fc5c746a0e2cfd8a,splay树——区间移动.cpp,4406,175,12,1,0,"MAXN,up,lr,rotate,splay,find,add,ask","splay树,区间移动,cpp,splay树——区间移动"
templates/平衡树/splay树——区间翻转.cpp,templates/数据结构/splay树/splay树——区间翻转.cpp,平衡树,数据结构,splay树,runnable_template,关键词命中: 平衡树->数据结构 (via head) | 含 main | 代码内 URL×1 | 判定: runnable_template,medium,https://www.luogu.com.cn/problem/P3391,,true,058132592f9319054c1eeaec3eeeb0d5b23adcad8f00fe678d28d5a8f368f7fe,splay树——区间翻转.cpp,4341,183,13,1,0,"MAXN,up,lr,rotate,splay,down,find,add","splay树,区间翻转,cpp,splay树——区间翻转"
templates/平衡树/splay树——展示.cpp,templates/数据结构/splay树/splay树——展示.cpp,平衡树,数据结构,splay树,example,关键词命中: 平衡树->数据结构 (via directory) | 含 main | 判定: example,medium,,,true,bf2b6e5a42d3e6b81b8fb0ba1ad5d615bdb873549535fbdbdbdbd46af5df0362,splay树——展示.cpp,4764,159,0,0,0,"MAXN,up,lr,rotate,splay,build1,build2,height","splay树,展示,cpp,splay树——展示"
templates/平衡树/splay树——有序表.cpp,templates/数据结构/splay树/splay树——有序表.cpp,平衡树,数据结构,splay树,runnable_template,关键词命中: 平衡树->数据结构 (via directory) | 含 main | 代码内 URL×1 | 判定: runnable_template,medium,https://www.luogu.com.cn/problem/P6136,,true,966094e93dce6423dbb7effa5616db774dfa7ed4706ccf097feb4a35f276b229,splay树——有序表.cpp,4891,228,6,1,0,"MAXN,up,lr,rotate,splay,find,add,getRank","splay树,有序表,cpp,splay树——有序表"
templates/平衡树/splay树——模板.cpp,templates/数据结构/splay树/splay树——模板.cpp,平衡树,数据结构,splay树,runnable_template,关键词命中: 平衡树->数据结构 (via directory) | 含 main | 代码内 URL×1 | 判定: runnable_template,medium,https://www.luogu.com.cn/problem/P3369,,true,86e0a9d2b4a4a9a27f1ade52aa733b7a045249d1127d1790a1b84f9fdc30e13a,splay树——模板.cpp,5911,234,13,1,0,"MAXN,up,lr,rotate,splay,find,add,getRank","splay树,模板,cpp,splay树——模板"
templates/平衡树/splay树——线段树.cpp,templates/数据结构/splay树/splay树——线段树.cpp,平衡树,数据结构,splay树,runnable_template,关键词命中: 线段树->数据结构 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P2042,,true,8f5f11fcc8762cdfa88c0e9e080515c3546ff5f8dc8bba9aadd30483da9b20d9,splay树——线段树.cpp,7162,285,16,1,0,"MAXN,INF,up,lr,rotate,splay,setValue,setReverse","splay树,线段树,cpp,splay树——线段树"
templates/平衡树/Treap树——模板.cpp,templates/数据结构/Treap树/Treap树——模板.cpp,平衡树,数据结构,Treap树,application,关键词命中: treap->数据结构 (via filename) | 含 main | 代码内 URL×1 | 判定: application,high,https://www.luogu.com.cn/problem/P3369,,true,16af809055d2a52515ac522a3aa585732ee512f1355776c4c2c1a1c9e1ea2c61,Treap树——模板.cpp,5860,216,16,1,0,"MAXN,up,leftRotate,rightRotate,add,small,getRank,index","Treap树,模板,cpp,Treap树——模板"
templates/平衡树/有序表——使用.cpp,templates/数据结构/有序表/有序表——使用.cpp,平衡树,数据结构,有序表,pure_template,关键词命中: 平衡树->数据结构 (via directory) | 判定: pure_template,medium,,,false,9830069ff6de253e11219bcc21c440b0d3f6e4d38a25ba5a60d3a7d917583be5,有序表——使用.cpp,4662,221,1,0,0,"MAXN,up,leftRotate,rightRotate,maintain,add,getRank,removeMostLeft","有序表,使用,cpp,有序表——使用"
templates/平衡树/有序表——替罪羊树.cpp,templates/数据结构/有序表/有序表——替罪羊树.cpp,平衡树,数据结构,有序表,runnable_template,关键词命中: 平衡树->数据结构 (via directory) | 含 main | 代码内 URL×1 | 判定: runnable_template,medium,https://www.luogu.com.cn/problem/P3369,,true,e2d08ff12e0271e667f7600b1a0739e86c1c967f34bb6924150303b12dca59f5,有序表——替罪羊树.cpp,6480,255,13,1,0,"ALPHA,MAXN,init,up,inorder,build,rebuild,balance","有序表,替罪羊树,cpp,有序表——替罪羊树"
templates/平衡树/有序表——替罪羊树重构因子测试.cpp,templates/数据结构/有序表/有序表——替罪羊树重构因子测试.cpp,平衡树,数据结构,有序表,runnable_template,关键词命中: 平衡树->数据结构 (via directory) | 含 main | 判定: runnable_template,medium,,,true,08b1b4eb93e7bb209a220dc70c3fceb8cc48ff8a69c788a3ed4aa391cb2fd07d,有序表——替罪羊树重构因子测试.cpp,5583,239,8,0,0,"MAXN,deep,max,init,up,inorder,build,rebuild","有序表,替罪羊树重构因子测试,cpp,有序表——替罪羊树重构因子测试"
templates/平衡树/有序表——跳表.cpp,templates/数据结构/有序表/有序表——跳表.cpp,平衡树,数据结构,有序表,runnable_template,关键词命中: 平衡树->数据结构 (via directory) | 含 main | 代码内 URL×1 | 判定: runnable_template,medium,https://www.luogu.com.cn/problem/P3369,,true,3dcbe2134ced76f5e94d9ff5529f383dceffabc53754d22a818cbd8f985c0438,有序表——跳表.cpp,8417,293,13,1,0,"MAXL,MAXN,build,clear,randomLevel,min,find,addCount","有序表,跳表,cpp,有序表——跳表"
templates/平衡树/笛卡尔树——方案计数.cpp,templates/数据结构/笛卡尔树/笛卡尔树——方案计数.cpp,平衡树,数据结构,笛卡尔树,runnable_template,关键词命中: 平衡树->数据结构 (via directory) | 含 main | 代码内 URL×2 | 判定: runnable_template,medium,https://www.luogu.com.cn/problem/CF1748E,,true,63d65eb2e1aa71fe4cd47bfd6bc3740c4782acd43968686c7488a632e7e395d9,笛卡尔树——方案计数.cpp,2603,89,12,2,0,"MOD,MAXN,build,dfs,clear,compute,dp,main","笛卡尔树,方案计数,cpp,笛卡尔树——方案计数"
templates/平衡树/笛卡尔树——期望.cpp,templates/数据结构/笛卡尔树/笛卡尔树——期望.cpp,平衡树,数据结构,笛卡尔树,pure_template,关键词命中: 平衡树->数据结构 (via directory) | 代码内 URL×2 | 判定: pure_template,medium,https://www.luogu.com.cn/problem/AT_agc028_b,,false,d9718f8ae6f0e0965c31bb62367d1903307dec810b488950a7f5af7203057682,笛卡尔树——期望.cpp,2805,61,23,2,0,"MOD,MAXN,build,main","笛卡尔树,期望,cpp,笛卡尔树——期望"
templates/平衡树/笛卡尔树——树的序.cpp,templates/数据结构/笛卡尔树/笛卡尔树——树的序.cpp,平衡树,数据结构,笛卡尔树,runnable_template,关键词命中: 二叉树->数据结构 (via head) | 含 main | 代码内 URL×1 | 判定: runnable_template,medium,https://www.luogu.com.cn/problem/P1377,,true,dac3b2b4a962782c300810784dc36b487f1939e0273a09e3395a620b97273b51,笛卡尔树——树的序.cpp,2354,73,17,1,0,"MAXN,build,pre,main","笛卡尔树,树的序,cpp,笛卡尔树——树的序"
