current_path,filename,extension,size_bytes,lines,sha256,has_main,primary_algorithm,secondary_techniques,current_category,proposed_top_category,proposed_subcategory,proposed_path,file_kind,classification_basis,collision_status,review_required,actual_problem_url,possible_problem_id,url_count,problem_id_count,first_comment_lines,confidence,reason
templates/左偏树/左偏树——删除任意节点模板.cpp,左偏树——删除任意节点模板.cpp,cpp,5557,168,f5ada9e183b5412de838da7c20fef911d2eaf6ff912d4108fae093846d1d12c3,true,左偏树,删除任意节点模板.cpp,左偏树,数据结构,左偏树,templates/数据结构/左偏树/左偏树——删除任意节点模板.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P4971,P4971,1,0,25,high,primary_filename
templates/左偏树/左偏树——单调栈.cpp,左偏树——单调栈.cpp,cpp,3801,130,bc0d8d5db11b7f28d57e625f01e34ae84397dc13a3a0287bf0f32d5b4a91e3e6,true,左偏树,单调栈.cpp,左偏树,数据结构,左偏树,templates/数据结构/左偏树/左偏树——单调栈.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P4331,P4331,1,0,13,high,primary_filename
templates/左偏树/左偏树——合并堆.cpp,左偏树——合并堆.cpp,cpp,2856,99,4d1eaae73a1b9cc92e9308a628174b41bf954760449e89e5a652917c60424721,true,左偏树,合并堆.cpp,左偏树,数据结构,左偏树,templates/数据结构/左偏树/左偏树——合并堆.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P1456,P1456,1,0,14,high,primary_filename
templates/左偏树/左偏树——启发式合并.cpp,左偏树——启发式合并.cpp,cpp,7228,244,3b039806fa0d0996d58cd80bda043e8af771efb7a9e76f58471d386caee1ec72,true,左偏树,启发式合并.cpp,左偏树,数据结构,左偏树,templates/数据结构/左偏树/左偏树——启发式合并.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3273,P3273,1,0,19,high,primary_filename
templates/左偏树/左偏树——大根堆.cpp,左偏树——大根堆.cpp,cpp,3498,113,221326c241037aff919db3bf6b64d5da3116ba19c912746e003c0e70780ec253,true,左偏树,大根堆.cpp,左偏树,数据结构,左偏树,templates/数据结构/左偏树/左偏树——大根堆.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P1552,P1552,1,0,14,high,primary_filename
templates/左偏树/左偏树——懒更新.cpp,左偏树——懒更新.cpp,cpp,6694,196,bafda57d18ce0128be06f6e1eb8be9a25f76d1f85d63cc259fc502e196af7bdb,true,左偏树,懒更新.cpp,左偏树,数据结构,左偏树,templates/数据结构/左偏树/左偏树——懒更新.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3261,P3261,1,0,14,high,primary_filename
templates/左偏树/左偏树——模板.cpp,左偏树——模板.cpp,cpp,3897,119,99362d68b0c08e15b7e6cb3d1a4b5b9666e694103bc12f23934041f1d036512d,true,左偏树,模板.cpp,左偏树,数据结构,左偏树,templates/数据结构/左偏树/左偏树——模板.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3377,P3377,1,0,13,high,primary_filename
templates/差分前缀和/前缀和——01正方形.cpp,前缀和——01正方形.cpp,cpp,917,37,2a425fee8a82c5306bec737a3eb2100dea053429dc9444bdfff06f70bc2fcd21,true,前缀和,01正方形.cpp,差分前缀和,基础算法,前缀和,templates/基础算法/前缀和/前缀和——01正方形.cpp,runnable_template,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/差分前缀和/前缀和——二维前缀和.cpp,前缀和——二维前缀和.cpp,cpp,746,33,481ae60927dab4d321954780e6d6731b221b71b2ddc7285d058635155f77c255,true,前缀和,二维前缀和.cpp,差分前缀和,基础算法,前缀和,templates/基础算法/前缀和/前缀和——二维前缀和.cpp,runnable_template,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/差分前缀和/差分——一维模板.cpp,差分——一维模板.cpp,cpp,839,29,10dd083513bed676c860dd1a3757c5c05247cb07ef74d33b7589d1cd7050d6dd,true,差分,一维模板.cpp,差分前缀和,基础算法,差分,templates/基础算法/差分/差分——一维模板.cpp,runnable_template,primary_filename,none,false,https://leetcode.cn/problems/corporate-flight-bookings/,,1,0,8,high,primary_filename
templates/差分前缀和/差分——二维应用.cpp,差分——二维应用.cpp,cpp,2926,95,e4a466a9a7d20688189ab337be7995564c354c399b8ef99958742273f235b275,true,差分,二维应用.cpp,差分前缀和,基础算法,差分,templates/基础算法/差分/差分——二维应用.cpp,application,primary_filename,none,false,https://leetcode.cn/problems/xepqZ5/,,1,0,10,high,primary_filename
templates/差分前缀和/差分——二维模板.cpp,差分——二维模板.cpp,cpp,1010,44,0f3c0d0e4d5fb9b3d44e7dbe6aae169d046f0dbffd48d27f4f3b9fe931ae0811,true,差分,二维模板.cpp,差分前缀和,基础算法,差分,templates/基础算法/差分/差分——二维模板.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3397,P3397,1,0,5,high,primary_filename
templates/差分前缀和/差分——求和.cpp,差分——求和.cpp,cpp,2217,67,5ba35fde74de7f0fbf61d3c3223432264820d3a3c67796d15093fafd5e668b98,true,差分,求和.cpp,差分前缀和,基础算法,差分,templates/基础算法/差分/差分——求和.cpp,runnable_template,primary_filename,none,false,https://leetcode.cn/problems/stamping-the-grid/,,1,0,11,high,primary_filename
templates/差分前缀和/差分——等差数列.cpp,差分——等差数列.cpp,cpp,1612,59,2efa8e7bd3bde62f34ec7387cfa87cdd00bc28ba9e5580705da62989ece6520a,true,差分,等差数列.cpp,差分前缀和,基础算法,差分,templates/基础算法/差分/差分——等差数列.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P4231,P4231,1,0,8,high,primary_filename
templates/差分前缀和/差分——等差数列升级.cpp,差分——等差数列升级.cpp,cpp,1231,52,1f633ec51c4e24abd198cf40febee69cf3e0a06f6ff07c9d024fd0c1528963ad,true,差分,等差数列升级.cpp,差分前缀和,基础算法,差分,templates/基础算法/差分/差分——等差数列升级.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P5026,P5026,1,0,6,high,primary_filename
templates/平衡树/AVL树——模板.cpp,AVL树——模板.cpp,cpp,9184,294,f3a1629fdd84e3ffb19d2c923b0d5a1bad12f243e45e13b936ecdb61d78077b5,true,AVL树,模板.cpp,平衡树,数据结构,平衡树/AVL,templates/数据结构/平衡树/AVL/AVL树——模板.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3369,P3369,1,0,12,high,primary_filename
templates/平衡树/FHQ treap——区间移动.cpp,FHQ treap——区间移动.cpp,cpp,3884,130,b2f4fbf0ce4c75076e36d734f969508ca24b48ee2da32a9fd44c4c7d0948d4a5,true,FHQ treap,区间移动.cpp,平衡树,数据结构,平衡树/FHQ treap,templates/数据结构/平衡树/FHQ treap/FHQ treap——区间移动.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P4008,P4008,1,0,13,high,primary_filename
templates/平衡树/FHQ treap——区间翻转.cpp,FHQ treap——区间翻转.cpp,cpp,2887,114,a860aa116ddb52c22bd2adf828b06eeb778a1c9a335890bf6ec855274f9f5994,true,FHQ treap,区间翻转.cpp,平衡树,数据结构,平衡树/FHQ treap,templates/数据结构/平衡树/FHQ treap/FHQ treap——区间翻转.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3391,P3391,1,0,9,high,primary_filename
templates/平衡树/FHQ treap——可持久化平衡树.cpp,FHQ treap——可持久化平衡树.cpp,cpp,5194,176,2f268a32bf5b0eca46871b900c373ac4188dbdc2de0989b0ce51b80e451d6d38,true,FHQ treap,可持久化平衡树.cpp,平衡树,数据结构,平衡树/FHQ treap,templates/数据结构/平衡树/FHQ treap/FHQ treap——可持久化平衡树.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3835,P3835,1,0,17,high,primary_filename
templates/平衡树/FHQ treap——可持久化线段树.cpp,FHQ treap——可持久化线段树.cpp,cpp,4767,161,e047fb7678506ee8032386a44df0386b34b437a308260e7ef74c870fd518adfe,true,FHQ treap,可持久化线段树.cpp,平衡树,数据结构,平衡树/FHQ treap,templates/数据结构/平衡树/FHQ treap/FHQ treap——可持久化线段树.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P5055,P5055,1,0,16,high,primary_filename
templates/平衡树/FHQ treap——有序表.cpp,FHQ treap——有序表.cpp,cpp,3514,156,4978a88e8bb15b2728eb33a741ded98ab9c8fb898af5fd8083c13e2144cb317a,true,FHQ treap,有序表.cpp,平衡树,数据结构,平衡树/FHQ treap,templates/数据结构/平衡树/FHQ treap/FHQ treap——有序表.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P6136,P6136,1,0,6,high,primary_filename
templates/平衡树/FHQ treap——词频不压缩版.cpp,FHQ treap——词频不压缩版.cpp,cpp,4405,163,63ccd4880d74ca2655516e4f69eab16948242ba677aa11f029d51a5cb53a9fa6,true,FHQ treap,词频不压缩版.cpp,平衡树,数据结构,平衡树/FHQ treap,templates/数据结构/平衡树/FHQ treap/FHQ treap——词频不压缩版.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3369,P3369,1,0,14,high,primary_filename
templates/平衡树/FHQ treap——词频压缩版.cpp,FHQ treap——词频压缩版.cpp,cpp,6998,225,e57679507611c1a2b3276f8f546c00f3fa083a3e369269eae3f98aedf56de6de,true,FHQ treap,词频压缩版.cpp,平衡树,数据结构,平衡树/FHQ treap,templates/数据结构/平衡树/FHQ treap/FHQ treap——词频压缩版.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3369,P3369,1,0,16,high,primary_filename
templates/平衡树/splay树——全局变量辅助.cpp,splay树——全局变量辅助.cpp,cpp,4437,179,0df9902e11188281d5313e84659117745c975189a22415afc6d08281e0e52f4a,true,splay树,全局变量辅助.cpp,平衡树,数据结构,平衡树/splay,templates/数据结构/平衡树/splay/splay树——全局变量辅助.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P1486,P1486,1,0,14,high,primary_filename
templates/平衡树/splay树——区间移动.cpp,splay树——区间移动.cpp,cpp,4406,175,abf559935828b2a1f411bb809c0615b18dd155c19d1da718fc5c746a0e2cfd8a,true,splay树,区间移动.cpp,平衡树,数据结构,平衡树/splay,templates/数据结构/平衡树/splay/splay树——区间移动.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P2596,P2596,1,0,12,high,primary_filename
templates/平衡树/splay树——区间翻转.cpp,splay树——区间翻转.cpp,cpp,4341,183,058132592f9319054c1eeaec3eeeb0d5b23adcad8f00fe678d28d5a8f368f7fe,true,splay树,区间翻转.cpp,平衡树,数据结构,平衡树/splay,templates/数据结构/平衡树/splay/splay树——区间翻转.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3391,P3391,1,0,13,high,primary_filename
templates/平衡树/splay树——展示.cpp,splay树——展示.cpp,cpp,4764,159,bf2b6e5a42d3e6b81b8fb0ba1ad5d615bdb873549535fbdbdbdbd46af5df0362,true,splay树,展示.cpp,平衡树,数据结构,平衡树/splay,templates/数据结构/平衡树/splay/splay树——展示.cpp,example,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/平衡树/splay树——有序表.cpp,splay树——有序表.cpp,cpp,4891,228,966094e93dce6423dbb7effa5616db774dfa7ed4706ccf097feb4a35f276b229,true,splay树,有序表.cpp,平衡树,数据结构,平衡树/splay,templates/数据结构/平衡树/splay/splay树——有序表.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P6136,P6136,1,0,6,high,primary_filename
templates/平衡树/splay树——模板.cpp,splay树——模板.cpp,cpp,5911,234,86e0a9d2b4a4a9a27f1ade52aa733b7a045249d1127d1790a1b84f9fdc30e13a,true,splay树,模板.cpp,平衡树,数据结构,平衡树/splay,templates/数据结构/平衡树/splay/splay树——模板.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3369,P3369,1,0,13,high,primary_filename
templates/平衡树/splay树——线段树.cpp,splay树——线段树.cpp,cpp,7162,285,8f5f11fcc8762cdfa88c0e9e080515c3546ff5f8dc8bba9aadd30483da9b20d9,true,splay树,线段树.cpp,平衡树,数据结构,平衡树/splay,templates/数据结构/平衡树/splay/splay树——线段树.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P2042,P2042,1,0,16,high,primary_filename
templates/平衡树/Treap树——模板.cpp,Treap树——模板.cpp,cpp,5860,216,16af809055d2a52515ac522a3aa585732ee512f1355776c4c2c1a1c9e1ea2c61,true,Treap树,模板.cpp,平衡树,数据结构,平衡树/Treap,templates/数据结构/平衡树/Treap/Treap树——模板.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3369,P3369,1,0,16,high,primary_filename
templates/平衡树/有序表——使用.cpp,有序表——使用.cpp,cpp,4662,221,9830069ff6de253e11219bcc21c440b0d3f6e4d38a25ba5a60d3a7d917583be5,false,有序表,使用.cpp,平衡树,数据结构,有序表,templates/数据结构/有序表/有序表——使用.cpp,pure_template,primary_filename,none,false,,,0,0,1,high,primary_filename
templates/平衡树/有序表——替罪羊树.cpp,有序表——替罪羊树.cpp,cpp,6480,255,e2d08ff12e0271e667f7600b1a0739e86c1c967f34bb6924150303b12dca59f5,true,有序表,替罪羊树.cpp,平衡树,数据结构,有序表,templates/数据结构/有序表/有序表——替罪羊树.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3369,P3369,1,0,13,high,primary_filename
templates/平衡树/有序表——替罪羊树重构因子测试.cpp,有序表——替罪羊树重构因子测试.cpp,cpp,5583,239,08b1b4eb93e7bb209a220dc70c3fceb8cc48ff8a69c788a3ed4aa391cb2fd07d,true,有序表,替罪羊树重构因子测试.cpp,平衡树,数据结构,有序表,templates/数据结构/有序表/有序表——替罪羊树重构因子测试.cpp,runnable_template,primary_filename,none,false,,,0,0,8,high,primary_filename
templates/平衡树/有序表——跳表.cpp,有序表——跳表.cpp,cpp,8417,293,3dcbe2134ced76f5e94d9ff5529f383dceffabc53754d22a818cbd8f985c0438,true,有序表,跳表.cpp,平衡树,数据结构,有序表,templates/数据结构/有序表/有序表——跳表.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3369,P3369,1,0,13,high,primary_filename
templates/平衡树/笛卡尔树——方案计数.cpp,笛卡尔树——方案计数.cpp,cpp,2603,89,63d65eb2e1aa71fe4cd47bfd6bc3740c4782acd43968686c7488a632e7e395d9,true,笛卡尔树,方案计数.cpp,平衡树,数据结构,笛卡尔树,templates/数据结构/笛卡尔树/笛卡尔树——方案计数.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/CF1748E,CF1748E,2,0,12,high,primary_filename
templates/平衡树/笛卡尔树——期望.cpp,笛卡尔树——期望.cpp,cpp,2805,61,d9718f8ae6f0e0965c31bb62367d1903307dec810b488950a7f5af7203057682,false,笛卡尔树,期望.cpp,平衡树,数据结构,笛卡尔树,templates/数据结构/笛卡尔树/笛卡尔树——期望.cpp,pure_template,primary_filename,none,false,https://www.luogu.com.cn/problem/AT_agc028_b,AT_agc028_b,2,0,23,high,primary_filename
templates/平衡树/笛卡尔树——树的序.cpp,笛卡尔树——树的序.cpp,cpp,2354,73,dac3b2b4a962782c300810784dc36b487f1939e0273a09e3395a620b97273b51,true,笛卡尔树,树的序.cpp,平衡树,数据结构,笛卡尔树,templates/数据结构/笛卡尔树/笛卡尔树——树的序.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P1377,P1377,1,0,17,high,primary_filename
templates/平衡树/笛卡尔树——模板.cpp,笛卡尔树——模板.cpp,cpp,2254,68,fc0af1ce4d37f3aab5d39d2659cbad8d7268c609ad0ba7a2fcef01072b6c8a8c,true,笛卡尔树,模板.cpp,平衡树,数据结构,笛卡尔树,templates/数据结构/笛卡尔树/笛卡尔树——模板.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P5854,P5854,1,0,13,high,primary_filename
templates/平衡树/笛卡尔树——表格填数.cpp,笛卡尔树——表格填数.cpp,cpp,3349,117,700c5cf18ca1ae7ab1d91486a197d223da357e55bb4f3961fb73f247d5bc92fa,false,笛卡尔树,表格填数.cpp,平衡树,数据结构,笛卡尔树,templates/数据结构/笛卡尔树/笛卡尔树——表格填数.cpp,pure_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P6453,P6453,1,0,10,high,primary_filename
templates/并查集/可持久化并查集——模板.cpp,可持久化并查集——模板.cpp,cpp,5063,151,608820f9a1e60bc08edfb5d3263b25f91b6c428910c17f2ba400ba3c57161014,true,可持久化并查集,模板.cpp,并查集,基础算法,并查集/可持久化并查集,templates/基础算法/并查集/可持久化并查集/可持久化并查集——模板.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3402,P3402,1,0,12,high,primary_filename
templates/并查集/可撤销并查集——最小生成树.cpp,可撤销并查集——最小生成树.cpp,cpp,4935,161,d2588a3f3419e16ea6d70d8474656a8240eeace7646da00abf19f102ebd5a9e9,true,可撤销并查集,最小生成树.cpp,并查集,基础算法,并查集/可撤销并查集,templates/基础算法/并查集/可撤销并查集/可撤销并查集——最小生成树.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/CF891C,CF891C,2,0,17,high,primary_filename
templates/并查集/可撤销并查集——模板.cpp,可撤销并查集——模板.cpp,cpp,4101,145,434cc9c6ac12debe485430cab169e8627dde4bee9ceeecf39db54a8141242a20,true,可撤销并查集,模板.cpp,并查集,基础算法,并查集/可撤销并查集,templates/基础算法/并查集/可撤销并查集/可撤销并查集——模板.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/AT_abc302_h,AT_abc302_h,2,0,15,high,primary_filename
templates/并查集/可撤销并查集——类似二分图.cpp,可撤销并查集——类似二分图.cpp,cpp,5515,170,315f110f5ca06abad389e872be4a998a73e6e0bdd996807d319f83f5ad2d96c6,true,可撤销并查集,类似二分图.cpp,并查集,基础算法,并查集/可撤销并查集,templates/基础算法/并查集/可撤销并查集/可撤销并查集——类似二分图.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/CF1444C,CF1444C,2,0,17,high,primary_filename
templates/并查集/带权并查集——乘除关系.cpp,带权并查集——乘除关系.cpp,cpp,2623,86,694af852c57591fc885701afe1b7020ebb3838cb3ed55ea6e6b74ecfe466af12,true,带权并查集,乘除关系.cpp,并查集,基础算法,并查集/带权并查集,templates/基础算法/并查集/带权并查集/带权并查集——乘除关系.cpp,runnable_template,primary_filename,none,false,https://leetcode.cn/problems/evaluate-division/,,1,0,11,high,primary_filename
templates/并查集/带权并查集——加减关系.cpp,带权并查集——加减关系.cpp,cpp,2031,74,b5a849de3c5d2fda20b941aac881eb1112eb4710dda7c6f71ba5ea7393c4d744,true,带权并查集,加减关系.cpp,并查集,基础算法,并查集/带权并查集,templates/基础算法/并查集/带权并查集/带权并查集——加减关系.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P1196,P1196,1,0,12,high,primary_filename
templates/并查集/带权并查集——异或关系.cpp,带权并查集——异或关系.cpp,cpp,4985,176,fd86edb9044928f1254f8dd12f1567c35b8cfeb9dec25c76c548f37c0927cc81,true,带权并查集,异或关系.cpp,并查集,基础算法,并查集/带权并查集,templates/基础算法/并查集/带权并查集/带权并查集——异或关系.cpp,runnable_template,primary_filename,none,false,https://acm.hdu.edu.cn/showproblem.php?pid=3234,UVA12232,3,0,17,high,primary_filename
templates/并查集/带权并查集——模板.cpp,带权并查集——模板.cpp,cpp,2174,76,4262f94305de893dbb4ff64c96a30de76cd72f181a34cc797c4233748cc9d716,true,带权并查集,模板.cpp,并查集,基础算法,并查集/带权并查集,templates/基础算法/并查集/带权并查集/带权并查集——模板.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P8779,P8779,1,0,11,high,primary_filename
templates/并查集/带权并查集——模板合理性检验.cpp,带权并查集——模板合理性检验.cpp,cpp,2103,81,80a542daec734b73ce61fb7fce37103c7707c959c9a8069bdbd593af6e1e93a2,true,带权并查集,模板合理性检验.cpp,并查集,基础算法,并查集/带权并查集,templates/基础算法/并查集/带权并查集/带权并查集——模板合理性检验.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P2294,P2294,1,0,9,high,primary_filename
templates/并查集/带权并查集——模板合理性统计.cpp,带权并查集——模板合理性统计.cpp,cpp,1961,73,104aaee5408375e3bb27f5152e753e53d677c0d7e69338b8483b2733c8547526,true,带权并查集,模板合理性统计.cpp,并查集,基础算法,并查集/带权并查集,templates/基础算法/并查集/带权并查集/带权并查集——模板合理性统计.cpp,runnable_template,primary_filename,none,false,https://acm.hdu.edu.cn/showproblem.php?pid=3038,,2,0,10,high,primary_filename
templates/并查集/带权并查集——种类关系.cpp,带权并查集——种类关系.cpp,cpp,2398,88,8cfbfd037cba8c4706395011d0871a7e1158a348412f2bdc2f0074b9b517f7dc,true,带权并查集,种类关系.cpp,并查集,基础算法,并查集/带权并查集,templates/基础算法/并查集/带权并查集/带权并查集——种类关系.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P2024,P2024,1,0,12,high,primary_filename
templates/并查集/并查集——寻找岛屿.c,并查集——寻找岛屿.c,c,1915,79,59f46c26eb9a2ee725050f694bebdab523e4d54642a36cea192656a1a476e728,true,并查集,寻找岛屿.c,并查集,基础算法,并查集,templates/基础算法/并查集/并查集——寻找岛屿.c,runnable_template,primary_filename,none,false,https://leetcode.cn/problems/number-of-islands/,,1,0,5,high,primary_filename
templates/并查集/并查集——情侣牵手问题.c,并查集——情侣牵手问题.c,c,1253,50,9449c411dbc87a06ca98f19c63559879f507a8b83a4e7ed2a234f70edfbdd059,true,并查集,情侣牵手问题.c,并查集,基础算法,并查集,templates/基础算法/并查集/并查集——情侣牵手问题.c,runnable_template,primary_filename,none,false,https://leetcode.cn/problems/couples-holding-hands/,,1,0,7,high,primary_filename
templates/并查集/并查集——模板.c,并查集——模板.c,c,801,48,14958a844753e490ef7edb401831ff7796db9fdc22b1717908d543e02cb45ab0,true,并查集,模板.c,并查集,基础算法,并查集,templates/基础算法/并查集/并查集——模板.c,runnable_template,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/并查集/并查集——模板2.c,并查集——模板2.c,c,456,32,84a7157cb0b19939f7206165cbf6c3fa897f5afa6cc46a06e2e073c19ca3653e,true,并查集,模板2.c,并查集,基础算法,并查集,templates/基础算法/并查集/并查集——模板2.c,runnable_template,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/并查集/并查集——正反集.cpp,并查集——正反集.cpp,cpp,2610,93,f633598c4c51a700ef9153c49ab43ba90bd2dcb750e777ddb110ab51f206d295,true,并查集,正反集.cpp,并查集,基础算法,并查集,templates/基础算法/并查集/并查集——正反集.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P1525,P1525,1,0,10,high,primary_filename
templates/并查集/并查集——正反集延伸.cpp,并查集——正反集延伸.cpp,cpp,1326,56,51b8f61a74ed03eeccbbb52b2062d590a382875c0fa90e4cc09c215aacad8328,true,并查集,正反集延伸.cpp,并查集,基础算法,并查集,templates/基础算法/并查集/并查集——正反集延伸.cpp,application,primary_filename,none,false,https://www.luogu.com.cn/problem/P2024,P2024,1,0,4,high,primary_filename
templates/并查集/并查集——相似字符串.c,并查集——相似字符串.c,c,2290,73,1d0532209a34227b41f961e15e582080e7c7c99d0c98f2d09ba5a22a7d971b49,true,并查集,相似字符串.c,并查集,基础算法,并查集,templates/基础算法/并查集/并查集——相似字符串.c,runnable_template,primary_filename,none,false,https://leetcode.cn/problems/similar-string-groups/,,1,0,12,high,primary_filename
templates/并查集/并查集——结合生成树.cpp,并查集——结合生成树.cpp,cpp,6666,260,e1cea7e16d170165de08737c07f8b723853e4150cf73dd3bb04d0e7a895e3700,true,并查集,结合生成树.cpp,并查集,基础算法,并查集,templates/基础算法/并查集/并查集——结合生成树.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3639,P3639,1,0,5,high,primary_filename
templates/并查集/并查集——维护序列连通性.cpp,并查集——维护序列连通性.cpp,cpp,979,42,118e5bc950f5c5e0942efa16db360a7bc9934062e98e108ddad9b2d916c93bc9,true,并查集,维护序列连通性.cpp,并查集,基础算法,并查集,templates/基础算法/并查集/并查集——维护序列连通性.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P2391,P2391,1,0,6,high,primary_filename
templates/扩展KMP/扩展KMP(Z算法)——e数组应用.cpp,扩展KMP(Z算法)——e数组应用.cpp,cpp,2228,86,462653f350c71d21977831490f0ee1fee457b87ab79667adb884504428ef97f6,true,扩展KMP(Z算法),e数组应用.cpp,扩展KMP,字符串,扩展KMP,templates/字符串/扩展KMP/扩展KMP(Z算法)——e数组应用.cpp,application,primary_filename,none,false,https://www.luogu.com.cn/problem/P8112,P8112,1,0,1,high,primary_filename
templates/扩展KMP/扩展KMP(Z算法)——Z数组应用.cpp,扩展KMP(Z算法)——Z数组应用.cpp,cpp,1739,61,c757ab10dae8bbc8497ee75c379547d68a5e95b4a3c3042d65de94cd0bfdbd04,true,扩展KMP(Z算法),Z数组应用.cpp,扩展KMP,字符串,扩展KMP,templates/字符串/扩展KMP/扩展KMP(Z算法)——Z数组应用.cpp,application,primary_filename,none,false,https://leetcode.cn/problems/minimum-time-to-revert-word-to-initial-state-ii/,,1,1,13,high,primary_filename
templates/扩展KMP/扩展KMP(Z算法)——应用.cpp,扩展KMP(Z算法)——应用.cpp,cpp,1042,51,94541f2cbae075e30c51d205b038516ff6d6aade3497e46020def6a61e2e9a2a,true,扩展KMP(Z算法),应用.cpp,扩展KMP,字符串,扩展KMP,templates/字符串/扩展KMP/扩展KMP(Z算法)——应用.cpp,application,primary_filename,none,false,https://codeforces.com/problemset/problem/126/B,,1,0,1,high,primary_filename
templates/扩展KMP/扩展KMP(Z算法)——循环节.cpp,扩展KMP(Z算法)——循环节.cpp,cpp,1377,50,2edc2a824b1504f41cfe6270d14faada85a6f2029f902f7e2ec5bb646c93856f,true,扩展KMP(Z算法),循环节.cpp,扩展KMP,字符串,扩展KMP,templates/字符串/扩展KMP/扩展KMP(Z算法)——循环节.cpp,runnable_template,primary_filename,none,false,https://onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=396,,1,0,5,high,primary_filename
templates/扩展KMP/扩展KMP(Z算法)——循环节个数.cpp,扩展KMP(Z算法)——循环节个数.cpp,cpp,1020,51,8c79864c70a44c11e97c2b7911dfce1ba20c9a2f2b184bc0f23b221ddf4d4ee1,true,扩展KMP(Z算法),循环节个数.cpp,扩展KMP,字符串,扩展KMP,templates/字符串/扩展KMP/扩展KMP(Z算法)——循环节个数.cpp,runnable_template,primary_filename,none,false,https://codeforces.com/problemset/problem/432/D,,1,0,1,high,primary_filename
templates/扩展KMP/扩展KMP(Z算法)——模板.cpp,扩展KMP(Z算法)——模板.cpp,cpp,3000,96,d1be5436644459e742c382770ea14a9f888d78e97f877632ccca3a8d0f78084c,true,扩展KMP(Z算法),模板.cpp,扩展KMP,字符串,扩展KMP,templates/字符串/扩展KMP/扩展KMP(Z算法)——模板.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P5410,P5410,1,0,11,high,primary_filename
templates/搜索/dfs——结合模拟 等分面积.cpp,dfs——结合模拟 等分面积.cpp,cpp,939,33,497ffe54e26600e95ab08bb2fef65567141647e9bedcb5e105a732aca9bac85f,true,dfs,"结合模拟,等分面积.cpp",搜索,基础算法,DFS,templates/基础算法/DFS/dfs——结合模拟 等分面积.cpp,runnable_template,primary_filename,none,false,,,0,0,5,high,primary_filename
